title,price,area,bedrooms,bathrooms,address
(Giỏ hàng 3PN) Giá tốt nhất - căn hộ The Crest Residence - Metropole,38000,129,3,2,Quận 2
"Bán căn hộ duplex The River Thủ Thiêm, 145m2, 3PN, 3WC giá bán 55 tỷ LH0906 327 ***Mr. Đại",55000,145,3,3,Quận 2
"TOP CĂN HỘ ĐANG CẦN BÁN GẤP STUDIO, 1PN, 2PN 3PN - Bank hỗ trợ vay 70% - CÓ CĂN ĐÃ CÓ SỔ",8900,109,3,2,Quận 2
Bán 3PN diện tích lớn sang tên nhanh - The Sun Avenue Quận 2,9280,109,3,2,Quận 2
"Bán căn hộ Duplex 3PN 132m2 chung cư Feliz En Vista, đã có sổ hồng",15600,132,3,2,Quận 2
Công ty Kashome - chuyên bán D'Edge Thảo Điền - hơn 10 năm kinh nghiệm - giỏ hàng hơn 20 căn,17000,145,3,0,Quận 2
D'Edge Thảo Điền: Full giỏ hàng chuyển nhượng 1 - 2 - 3 - 4PN cập nhật T10.2025. Xem nhà 24/7,17000,143,3,3,Quận 2
Tổng hợp căn hộ Garden Villa 220m2 - Pool Villa 325m2 - Penthouse - 570m2 view sông SG T11/2025,29000,220,3,4,Quận 2
"Căn 3PN Eaton Park A5.03 siêu hiếm, giá tốt. Chỉ còn duy nhất 1 căn trục này đang bán",17300,105,3,3,Quận 2
"Mở bán CitiGrand Q2, căn hộ duplex trần cao 5,4m, 80m2, giá từ 3,9tỷ, ký HDMB TT 10%, giỏ hàng CĐT",3900,80,3,3,Quận 2
"Giá thật: Bán nhanh giá gốc CĐT căn hộ Thủ Thiêm 3PN taị Paris Hoàng Kim, có căn góc ban công ngoài",6500,75,3,2,Quận 2
Chính chủ gửi bán 3PN2WC - 96m2 tháp 3 view sông giá bán 8.5 tỷ all in,8500,96,3,2,Quận 2
"Hàng hiếm - bán nhanh 3PN 96m2 view sông giá siêu tốt - chỉ 8,3 tỷ",8300,96,3,2,Quận 2
"Bán căn góc 3PN, 4PN đẹp nhất phân khu CT5 căn hộ Masteri Park Place, CK 14%. LH:0975 467 ***",11000,100,3,2,Quận 2
"Căn 3PN góc 11,5 tỷ (TTS) diện tích 98,4m2 Masteri Park Place",11500,98.4,3,2,Quận 2
"Chính chủ bán nhanh căn 96m2 - 3PN The Sun Avenue giá 8,3 tỷ bao thuế phí",8300,96,3,2,Quận 2
Siêu phẩm view sông & nhạc nước 3PN - 110m2 ban công vs phòng ngủ đều trọn view,13400,110,3,2,Quận 2
"Giá bán căn 3PN hấp dẫn nhất Crest, chào bán căn 3PN view sông chỉ với 40tỷ",40000,129,3,2,Quận 2
"CC BÁN NHÀ MẶT TIỀN HAI BÀ TRƯNG, QUẬN 3  ĐANG CHO THUÊ 90TR/TH VỊ TRÍ TRUNG TÂM",47000,87.8,3,0,Quận 3
"Tin thật 100%. Chia tài sản cần bán gấp căn góc 2 MT HXH Lê Văn Sỹ, Q3, DT: 6x10m, 13 tỷ, 2 tầng",12500,67.1,3,4,Quận 3
"Chuyên bán căn hộ Copac Square Q4: DT 117m2, 3PN - 2WC, nhìn về Q.1 và sông Sài Gòn, LH0938 559 ***",6500,117,3,2,Quận 4
"Cần bán căn hộ GoldView 101m2 3PN, view hồ bơi &Q1 chỉ 8,950tỷ. LH: 918712885. CHỈ Đăng GIÁ THẬT",8950,101,3,2,Quận 4
Duy nhất 3PN 2WC tại Gold View giá chỉ 9 tỷ thanh toán nhà đủ nội thất đẹp mới sang trọng ở ngay,9000,100,3,2,Quận 4
"Giỏ hàng giá tốt Tresor, Quận 4, cần bán nhanh 3PN2WC 93m2 10tỷ bao thuế phí, sẵn HĐT 28tr/tháng",10000,93,3,2,Quận 4
"Giỏ hàng bán CH Rivergate: OT 2,85 tỷ, 1 PN 3,8 tỷ, 2 PN giá 7 tỷ, 3 PN giá 8.4 - 10 tỷ. LH Dung",2850,26,3,2,Quận 4
"Bán Nhà Riêng tại Trần Bình Trọng, 12 tỷ, 56.8 m2, 3PN + 3WC + bếp. Chính chủ uy tín, Q5, HCM",12000,56.8,3,3,Quận 5
Căn hộ ngay trung tâm Q1 - Chỉ hơn 130triệu/m2 - Sổ Hồng Riêng - CK lên tới 16.8% Trong tháng 11,17600,132,3,3,Quận 5
"Căn Hộ Kiều By Kita số 927 Trần Hưng Đạo, Q5, có sổ hồng, 3PN2WC 128m2 Giá 17.7 Tỷ, Hỗ Trợ Trả Góp",17700,128,3,2,Quận 5
Chuyên bán 2PN 3PN 4PN căn hộ Kiều By KITA Quận 5 - liền kề Quận 1 - sổ hồng cc nhận nhà ngay,17000,128,3,2,Quận 5
"Giá bán 18 tỷ căn hộ 3PN Kiều By KITA Trần Hưng Đạo - Quận 5, đã có sổ hồng riêng, Nhận nhà ở ngay",18000,128,3,2,Quận 5
"Căn hộ Quận 5 mà giá chỉ ~136 tr/m2 đã có sổ hồng, không bao giờ kẹt xe, không bao giờ ngập nước",18000,128,3,2,Quận 5
Bán căn góc view đông nam 3PN 2WC có ban công - sổ hồng sẵn - Công chứng ngay chỉ 19 tỷ.,19750,135,3,2,Quận 5
"D-Homme Hồng Bàng: Căn 2PN2WC Giá 5.2tỷ, Căn 3PN2WC Giá 7.5Tỷ, TT 10% Nhận Nhà, Trả Chậm 6 Tháng.",5200,70,3,2,Quận 6
"Bán căn hộ duplex 3PN - 2WC D-Homme mặt tiền Hồng Bàng Quận 6, chỉ 1tỷ nhận nhà vào ở ngay",10000,136,3,2,Quận 6
"Ban quản lí bán căn hộ An Phú, 100m2, 3 phòng ngủ, sổ hồng, giá 3.8 tỷ Tuấn0901 499 ***có nhiều căn",3800,100,3,2,Quận 6
"Chính thức nhận booking CC Sunshine Sky City, 7.5 tỷ, 3PN, uy tín, giá tốt, full nt LH0939 720 ***",7500,102,3,2,Quận 7
"Văn phòng công ty tại dự án Eco Green, bán 3PN 7.5 tỷ. Có sổ. LH0932 139 ***",7500,94,3,2,Quận 7
"Giỏ hàng căn hộ Sunrise City giá tốt 1 -2 -3- 4PN giá tốt, cạnh tranh nhất thị trường LH0918 343 ***",9200,120,3,2,Quận 7
"Bán nhanh căn góc 3PN 2WC Eco Green Q7 view thoáng, hướng mát, DT 95m2 giá chỉ 8ty1",8100,95,3,2,Quận 7
"Căn hộ 3PN 3WC Ascent Lakeside Quận 7 152m, view Bitexco, giá ful 8,4 tỷ",8400,152,3,3,Quận 7
Bán căn hộ góc 3PN  152m²  View thoáng  Giá chỉ 55 triệu/m²  Trung tâm Quận 7,8400,152,3,3,Quận 7
"Cần tiền bán gấp căn hộ Sky Garden 2, PMH, quận 7 - 3PN 2WC nội thất mới 100% như hình",5680,88,3,2,Quận 7
Sos quản lý tất cả căn hộ Sunrise City 1 2 3 4 5PN penthouse giá tốt nhất thị trường,10000,138,3,2,Quận 7
"Bán 3Pn Q7 boulevard nhà mới giá 3.650 tỷ Đường Nguyễn Lương Bằng, tặng nội thất lh0905 705 ***",3650,75,3,2,Quận 7
"HÀNG HIẾM 3PN 2WC FULL NỘI THẤT,SẮP CÓ SỔ",5000,83,3,2,Quận 7
3PN 121m2 giá tốt nhất INFINITI chỉ 10tỷ5 view nội khu hồ bơi thác nước. Lh:0909 333 ***Duyên,10500,121,3,2,Quận 7
Cần bán căn hộ lớn Sunrise city Central 147m2 - 3 phòng ngủ 2WC giá 13 tỷ. Nhà mới cao cấp có sổ,13000,147,3,2,Quận 7
"Bán căn hộ 152m² Ascent Lakeside  3PN, 2WC, nội thất cơ bản, vị trí đắc địa trung tâm Quận 7",8400,152,3,3,Quận 7
"Cần bán căn hộ Sky 3 nhà đẹp, giá bán 6tỷ580 chất lượng mới 100%, có hợp đồng thuê 28tr/tháng!",6580,85,3,2,Quận 7
"Cần bán gấp căn hộ The Infiniti căn góc 3PN, diện tích 140m2 view hồ bơi cực đẹp giá rẻ nhất dự án",11700,140,3,0,Quận 7
"Bán căn hộ Scenic Valley 3 phòng ngủ, nội thất mới. Giá 9,5 tỷ. Liên hệ0907 904 ***",9500,110,3,2,Quận 7
"Rổ hàng còn 08 biệt thự Hưng Thái Phú Mỹ Hưng, DT 7x18m, 9x18m SHR, giá chỉ 29 tỷ",29000,126,3,4,Quận 7
Căn hộ góc 3PN 152m2 view hồ & Landmark trung tâm quận 7,8200,152,3,2,Quận 7
"Bán căn hộ tầng cao - 3 PN - Diện tích: 152m2 - Giá: 8.6 tỷ - Nguyễn Văn Linh, Quận 7",8600,152,3,2,Quận 7
Chủ định cư! Bán gấp căn hộ cao cấp Mỹ Khánh 2A- Phú Mỹ Hưng- Quận 7,9600,118,3,2,Quận 7
"Bán căn hộ Riverside Residence 136m2 căn góc giá 11,8 tỷ (rẻ nhất khu)",11800,136,3,3,Quận 7
"Bán căn góc Cảnh Viên 2, view công viên 2000m2, giá bán: 10,3 tỷ",10300,118,3,2,Quận 7
"Sốc! Giỏ hàng khu An Gia tháng 11 giá siêu tốt, pháp lý chuẩn, hỗ trợ vay tối đa",5400,114,3,2,Quận 7
"Infiniti: Chính chủ gửi bán căn 3PN view nội khu, 134m2, đơn giá chỉ 80tr/m2 - LH:0967 565 ***",10700,134,3,2,Quận 7
Cần bán nhiều căn hộ Riverside Residence Phú Mỹ Hưng Quận 7. LH:0916 555 ***,13500,130,3,2,Quận 7
"Giỏ hàng bán siêu rẻ tại River Panorama pháp lí ổn, thanh khoản nhanh trong tháng 11. LH0966 364 ***",5800,114,3,2,Quận 7
"Bán căn hộ Sky Garden 1, Phú Mỹ Hưng 3PN 2WC, nội thất cao cấp, hợp đồng thuê 29 triệu/tháng",5930,88,3,2,Quận 7
"Căn hộ 3 PN Sky Garden 3 Phú Mỹ Hưng | giá chỉ 6 tỷ 490 rẻ nhất thị trường, dòng tiền 30tr/tháng",6490,89,3,2,Quận 7
Bán căn hộ Hưng Vượng 3 căn góc view Bùi Bằng Đoàn siêu đẹp | Phú Mỹ Hưng Quận 7,5500,74,3,2,Quận 7
"3PN Infiniti layout side by side T11 10tỷ7, view nội khu resort, bàn giao hoàn thiện, giá tốt",10700,135,3,2,Quận 7
Thật: Cần bán căn hộ Sunrise City South 3PN 138m2 view sông cực hiếm giá 11 tỷ nhà đẹp lầu cao,11000,138,3,2,Quận 7
Căn hộ 3 phòng ngủ giá thấp 6tỷ3 Sky Garden Phú Mỹ Hưng | dòng tiền 25 triệu/tháng sinh lời ổn định,6300,110,3,2,Quận 7
"Còn 1 căn 148m duy nhất tại Tháp 3 Riviera Point, gía chỉ 11 tỷ, 3PN, 3WC, Hot!",11000,148,3,3,Quận 7
"Hàng hiếm 120m CC Riviera Point 120m2, 3PN, 2WC, chỉ 75 triêu/m",9000,120,3,2,Quận 7
"Bán căn hộ Penthouse Giai Việt Hoàng Anh, DT 227m2, 3PN, 4WC, sổ hồng, giá 8.3 tỷ. LH0933 888 ***",8300,227,3,4,Quận 8
CHÍNH CHỦ CẦN BÁN CĂN HỘ 3 PHÒNG NGỦ FULL NỘI THẤT CAO CẤP. XÁCH VALI VÀO Ở.0934 987 ***,3090,75,3,2,Quận 8
"Bán căn hộ Giai Việt, DT 109m2, 3PN, 2WC, nhà sạch đẹp, căn góc, giá 5.03 tỷ, LH0933 888 ***- Thắm",5030,109,3,2,Quận 8
"Bán căn hộ Shophouse - Tầng trệt chung cư Giai Việt - DT 150m2 3PN 3WC, sổ hồng lâu dài, giá 9.2 tỷ",9200,150,3,3,Quận 8
DT 60m2 x hẻm 5m hoàn công 2020 sổ riêng nhà Âu Dương Lân Q8 3PN 2ty550,2550,60,3,4,Quận 8
"3PN 82m2 Beverly Solari giá rẻ nhất chỉ 3,75tỷ.CK 23,8% và tặng gói NT 300tr trừ thằng vào giá bán!",3750,83,3,2,Quận 9
"Sốc!! Căn 3PN view sông giảm 1 tỷ, tặng gói NT 300 triệu , kí trực tiếp CĐT, thanh toán 10% Kí HĐMB",3780,83,3,2,Quận 9
"SSốc! 3PN2WC Tropical giá 3.65 tỷ. Tặng thêm 1.5%, tổng chiết khấu lên đến 23.8% và 300tr nội thất",3650,83,3,2,Quận 9
"Duy nhất căn 3PN full nội thất, 3.7 tỷ/81m2 - Giỏ hàng Tháng 10- CK 28% - TT giãn ký CĐT",3700,81,3,2,Quận 9
"Sốc! Độc Quyền Căn 3PN - 82m2 Glory Heights giá 3850 tỷ, CK 26.5%, Tặng Gói Nội Thất 300Tr",4000,82,3,2,Quận 9
"Chủ nhà bán gấp Origami căn 3PN+ 92m2 hướng Đông Nam view sông thoáng giá 4,6 tỷ bao hết, sổ hồng",4600,92,3,2,Quận 9
"Bán gấp căn góc tầng 16 Chung cư 9 Views 87m, 3PN, full nội thất, giá chỉ 4.1 tỷ",4100,87,3,2,Quận 9
"Bán căn hộ 3PN 108m2, hàng hiếm tại Vinhomes Quận 9, nhà mới 100%",6260,108,3,2,Quận 9
"BÁN NHÀ FULL NỘI THẤT LÊ VĂN VIỆT, TĂNG NHƠN PHÚ - 3PN- SHR - 5TY2 TL",5200,55,3,2,Quận 9
"Suất nội bộ căn hộ Beverly Solari Vinhomes Grand Park, siêu rẻ, 3PN 81m2 4 tỷ view sông tầng trung",4000,81,3,2,Quận 9
"Bán căn hộ 3PN, 100m2, 5,2 tỷ tại Chung cư MT Eastmark City, Quận 9, TP.HCM",5200,100,3,3,Quận 9
Chủ gửi bán căn nhà mặt tiền hẻm nhựa ô tô thông đường 385 phường Tăng Nhơn Phú A,6500,54.6,3,2,Quận 9
"Rổ hàng 9 View 3PN giá 3 tỷ đa dạng view, tầng, hướng, có tư vấn vay 70%0939 720 ***",3000,86,3,2,Quận 9
"Rổ hàng chuyển nhượng và ngoại giao đẹp nhất thị trường, thanh toán chỉ 5%",8050,116,3,2,Quận 9
The Opus One căn 3 phòng ngủ view đẹp nhất dự án toà OS1 căn số 10,7800,100,3,0,Quận 9
"Mega Ruby Khang Điền - nhà phố trệt 2 lầu sổ hồng, giá bán từ 9,5-10,5 tỷ/căn đa dạng DT 75 - 200m2",9700,75,3,3,Quận 9
Biệt thự cao cấp The Venica Khang Điền - song lập & đơn lập căn giá từ 55 - 85 tỷ MT Đỗ Xuân Hợp,55000,262,3,4,Quận 9
Bán gấp nhà 2 tầng kế Vinhome Q9 - Long Thạnh Mỹ - khu phân lô - Đường rộng 8m,6500,112,3,3,Quận 9
"Bán CC Xi Grand Court, Lý Thường Kiệt, 14, Q10, HCM, 8,1 tỷ, 90m2, 3PN, 3WC chỉ với giá cực chất",8100,90,3,3,Quận 10
"Chính chủ - gửi bán nhiều căn 1PN, 2PN, 3PN, 4PN giá chỉ từ 6.5tỷ có sổ hồng tại Hà Đô Q10. Tấn Đại",9700,86,3,2,Quận 10
"Căn góc 2 PN+ Giá 12,4 Tỷ - Cần bán nhanh !!!",12400,103,3,2,Quận 10
Chính chủ bán gấp căn hộ cao cấp DT 98m2 full nội thất giá tốt nhất thị trường,4950,98,3,2,Quận 10
"XI GRAND COURT Q10 - 1PN, 2PN, 3PN DIỆN TÍCH ĐA DẠNG 138M2 NHIỀU CĂN ĐẸP SẴN LH0931 918 ***",7800,90,3,2,Quận 10
"BÁN CĂN HỘ- HÀ ĐÔ CENTROSA GARDEN, 3 PHÒNG NGỦ, XUẤT SPA",14900,108,3,2,Quận 10
"Bán CHCC Xi Grand Court, 70m2 2pn 2wc giá 6ty5 .90m2 3pn 2wc giá 7ty3 có sổ . LH0934 403 ***Khánh",7300,90,3,2,Quận 10
"Giỏ hàng căn hộ CC Flemington, Quận 11, DT: 117m2, 220m2, 87m2, 97m2: LH:0907 970 ***, giá 6 tỷ",6000,87,3,2,Quận 11
Biệt thự mini 9m x 19m 2 lầu đường 10m thông khu biệt thự Lê Văn Khương. Sát bia Tiger,12990,171,3,4,Quận 12
"Bán CC Topaz Home, 2,7 tỷ, 70m2, 3PN, 2WC, Tân Thới Nhất, Q12, HCM",2700,70,3,2,Quận 12
"Ngân hàng Techcombank phát mãi tài sản nhà khu vực chợ Bình Chánh, sổ hồng riêng",1350,81.2,3,2,Bình Chánh
"Chính chủ bán nhà view công viên nhỏ, khu compound, Lovera Park Khang Điền, Bình Chánh, giá thật.",8000,75,3,3,Bình Chánh
"Thanh lý gấp căn nhà lô 2 ấp 7, Lê Minh Xuân, Bình Chánh - nhà 1 trệt 1 lửng kiên cố",1090,48,3,2,Bình Chánh
"Bán Căn góc tại Conic Boulevard, 32 triệu/m2, 114m2, 3PN, 2WC",3650,114,3,2,Bình Chánh
"Bán căn góc 114m2 3PN 2WC dự án Conic Boulevard Võ Văn Kiệt giá 31,6tr/m2 Full VAT, Phí bảo trì",3600,114,3,2,Bình Chánh
Bán căn hộ Flora Mizuki 95m2/3PN - 2WC đầy đủ nội thất giá 5tỷ690,5690,95,3,2,Bình Chánh
"Bán gấp! CH Saigon Mia 76m2 2PN, sẵn NTCB. Giá bán 5tỷ4. Gọi em Ngọc0979 191 ***",5400,76,3,2,Bình Chánh
Bán nhà Nguyễn Đình Chính 154m² 3 tầng - 28 tỷ - biệt thự sân vườn mặt tiền khu vip phú nhuận,28000,154,3,2,Phú Nhuận
"Tôi bán căn nhà đường Đoàn Thị Điểm, P1, Phú Nhuận, DT 54m2, Giá: 3,290 tỷ (đang cho thuê 20 triệu)",3290,54,3,3,Phú Nhuận
125m2 3 phòng ngủ 2WC có sổ - giá 12tỷ ngân hàng hổ trợ vay chính chủ bán CHCC Kingston Residence,12000,125,3,2,Phú Nhuận
Nắm toàn bộ giỏ hàng Privia Tháng 11 (cam kết giá thật 100% - không ảo giá). LH:0964 354 ***,5100,83.33,3,2,Bình Tân
"Chính chủ căn góc 82m2 Hoàng Kim Thế Gia, sổ hồng sẵn, nhà mới, nội thất",3880,82,3,2,Bình Tân
Cần bán căn cc 3 phòng ngủ Moonlight Bouulevard Bình Tân  87m2 công chứng ngay giá 4 tỷ có tl,4000,87,3,0,Bình Tân
"Tháng 11, chính chủ ""gửi bán"" căn hộ 1 - 2 - 3PN - CC Moonlight Boulevard (HungThinhLand)",4000,86,3,2,Bình Tân
"Cho con học Thụy Sỹ bán 1 căn 68m2, 2PN + 1, 2WC 4 tỷ bao hết sổ hồng, ở ngay sạch sẽ mới 100%",4000,68,3,2,Bình Tân
"Bán nhà 1A đường Số 20, Bình Hưng Hòa A, Bình Tân, giá cực chất 5,3 tỷ, 75m2, 3PN, PT và sân",5300,75,3,3,Bình Tân
"Bán căn hộ Imperial Palace Kinh Dương Vương Tân Tạo. Diện tích 75m, 3PN, 2WC đầy đủ full nội thất",3550,75,3,2,Bình Tân
Hạ giá 4770 chốt nhanh căn góc 65m2 vị trí hiếm 346 Mã Lò sát Lê Văn Quới,4770,65,3,0,Bình Tân
"Bán CC Hoàng Kim Thế Gia - Bình Tân, Căn góc - 81m2, 3PN + 2WC, Tầng 6, giá 3,6 tỷ.",3580,81,3,2,Bình Tân
HXH Quang Trung- Ngay Vincom- 63m2-Ngang 5.5m-3PN. Nhỉnh 5 tỷ,5690,63,3,2,Gò Vấp
"Bán nhà HXT Thông Lê Văn Thọ Phường 9 DT: 4,5x24 (NH 4,7) 2 lầu 3pn, KD buôn bán tốt, giá: 10 tỷ TL",10000,106,3,3,Gò Vấp
"Lô góc hiếm trong phân khúc 6 tỷ, DT 55m2, MT 7m, 6,35 tỷ, ô tô VF3, 3PN cửa sổ lớn",6350,55,3,3,Gò Vấp
"Bán căn hộ chung cư 3 phòng ngủ, 2 WC, diện tích 106m2",6500,106,3,2,Gò Vấp
"Chỉ 6,1 tỷ 5x10m 3 tầng - hẻm xe hơi Phan Huy Ích - Tân Bình - gần Trường Chinh - 3PN vào ở liền",6100,50,3,3,Tân Bình
"Bán gấp căn hộ Phúc Yên 1, 3PN 118m2 sổ hồng riêng, tầng đẹp, thoáng mát. LH0932 834 ***",5100,118,3,2,Tân Bình
"Chính chủ Bán gấp nhà căn góc 86m2, 2 lầu, hẻm 8m & 6m ngay Bàu Cát. SHR",10900,86,3,4,Tân Bình
Cập nhật giỏ hàng T10 giá tốt(1PN-5tỷ4) (2PN-7tỷ9) (3PN - 11tỷ5) (4PN - 18tỷ) Vinhomes Central Park,10000,126,3,3,Bình Thạnh
"Bán căn hộ 3 phòng ngủ Vinhomes Central Park 120m2, căn góc view sông",12000,120,3,2,Bình Thạnh
Bán gấp định cư nước ngoài: 3PN 115m2 - giá chỉ 12 tỷ all in Vinhomes Central Park,12000,115,3,2,Bình Thạnh
"Nắm 98% giỏ hàng bán Vinhomes Central Park giá rẻ nhất 1PN=5,5 tỷ, 2PN=7,9 tỷ, 3PN=11 tỷ, 4PN=18 tỷ",11000,100,3,2,Bình Thạnh
"Bán căn hộ 3PN đẹp suất sắc chỉ cần xách vali vô ở, view mát mẻ cả ngày, 108m2, giá 13 tỷ",13000,108,3,2,Bình Thạnh
Chuyên bán căn hộ Vinhomes Central Park & Landmark 81 giá tốt nhất (1-2-3-4 PN). LH0901 692 ***,15000,120,3,2,Bình Thạnh
"Bán căn hộ chung cư đẹp tại Vinhomes Central Park, 14,85 tỷ, 112m2, 3PN, 2WC sổ hồng căn góc.",14850,112,3,2,Bình Thạnh
"Bán căn hộ đẹp 3PN 2WC tại Vinhomes Central Park, 12tỷ, DT: 120 m2, nhiều tiện ích",11000,120,3,3,Bình Thạnh
Cần bán gấp căn hộ 1PN 2PN 3PN 4PN giá tốt nhất thị trường tại Vinhomes Central Park0901 511 ***,13000,128,3,2,Bình Thạnh
Rẻ nhất thị trường 3PN 120m2 - giá chỉ 12 tỷ. Sổ sẵn - LH:0909 106 ***,12000,117,3,2,Bình Thạnh
SỞ HỮU CĂN 3PN VIEW SÔNG SÀI GÒN VHCP-FULL NỘI THẤT LUXURY-CÓ SỔ HỒNG RIÊNG-GIÁ 12xTỶ CỰC TỐT,12900,115,3,2,Bình Thạnh
"Chuyên 98% giỏ hàng bán Vinhomes Tân Cảng rẻ nhất từ 1PN=6 tỷ, 2PN=8.5 tỷ, 3PN=12,5 tỷ, 4PN=18 tỷ",12500,110,3,2,Bình Thạnh
"BÁN NHÀ 5 TẦNG BTCT-CĂN GÓC-HẺM XE TẢI THÔNG-PHAN ĐĂNG LƯU-BÌNH THẠNH GIÁP PHÚ NHUẬN-5,45 TỶ TL",5450,30,3,4,Bình Thạnh
"Thanh lí gấp nhà Điện Biên Phủ, Q. Bình Thạnh 27m2 3PN 3WC 1ty399 hẻm 4 mét",1400,27,3,3,Bình Thạnh
"Căn hộ CC view đẹp tại Vinhomes Central Park, 12tỷ VND, 120m2, 3PN, 2WC",12000,120,3,2,Bình Thạnh
"Còn 1 căn 3PN giá 13.7 tỷ, diện tích 120m2, sổ hồng - chủ cần bán gấp - tin thật 100%",13700,120,3,2,Bình Thạnh
Chính chủ gửi độc quyền căn 3PN SunwahPearl. View Sông đẹp. Cam kết giá tốt nhất không có căn thứ 2,18900,130,3,2,Bình Thạnh
"XÔ VIẾT NGHỆ TỈNH P26 BÌNH THANH - dt 52 m2- 2 TẦNG - 4 m x 13m - 3 PN -6,75 tỷ",6750,52,3,3,Bình Thạnh
"Giỏ hàng Saigon Pearl giá tốt nhất: Căn 2PN - từ 8,3 tỷ, căn 3PN - từ 11 tỷ, căn 4PN từ 15 tỷ",11000,135,3,2,Bình Thạnh
"Bán căn hộ City Garden 3 phòng ngủ, sổ sẵn, 141m2. Giá 13.5 tỷ. Full giỏ hàng 1-2-3PN",13500,141,3,2,Bình Thạnh
Em Thư nhân viên CĐT chuyên rổ hàng tất cả các khu Celadon City A/C cần biết giá chọn căn inbox em,8480,121,3,2,Tân Phú
"Bán nhà 2 căn ra mặt tiền Tây Thạnh, hẻm ô tô thông, ngang 5.5m, chỉ 5.79 tỷ",5790,52,3,0,Tân Phú
Giỏ hàng thật 100% 3PN Celesta Rise Keppel Land DT 105m2 thô bán 6tỷ65 all in - HTCB 6tỷ9,6650,105,3,2,Nhà Bè
"CHỈ CÒN 1 CĂN DUY NHẤT GIÁ 7,25 TỶ  CÁC CĂN KHÁC ĐÃ ĐIỀU CHỈNH GIÁ MỚI",7250,54,3,4,Nhà Bè
"Căn hộ Phú Hoàng Anh 88m2 2PN giá 3.5 tỷ, căn 129m2, căn 3PN giá 4.3 tỷ, căn 5PN 230m2 giá 5.8 tỷ",4500,129,3,3,Nhà Bè
"Bán CH Hưng Phát Silver Star, 4,5 tỷ, 106m2, view đẹp, cơ bản, 3PN, 2WC tại Nguyễn Hữu Thọ",4500,106,3,2,Nhà Bè
CHÍNH CHỦ CẦN BÁN CĂN GÓC 3PN-2PN CÓ SỔ VIEW HỒ BƠI DỰ ÁN SUNRISE RIVERSIDE GẦN TRƯỜNG ĐH RMIT,6700,94,3,2,Nhà Bè
"Bán căn hộ 3PN, 2WC, 110m2 giá cực chất tại Hoàng Anh Gold House, Nhà Bè, HCM",4400,110,3,2,Nhà Bè
Bán căn hộ Sunrise Riverside 3PN 2WC 95m2 View hồ bơi 2000m2 Full NT có sổ giá 5.9tỷ;0972 443 ***,5900,95,3,2,Nhà Bè
"Bán Căn hộ 129m2 tại Phú Hoàng Anh , mặt tiền đường Nguyễn Hữu Thọ, 4,7 tỷ giá cực chất",4700,129,3,3,Nhà Bè
"Bán căn hộ Opal Garden, 5,5 tỷ, 90m2, 3PN, 2WC, view đẹp, hot!",5500,90,3,2,Thủ Đức
"Siêu Phẩm 3 Tầng Đẹp lung linh Đường 14m, 85m2_4.5x19m Chỉ 12,3 Tỷ Khu VIP Bên Sông Hiệp Bình Chánh",12300,85,3,3,Thủ Đức
Bán căn 4PN thang máy riêng trần cao 6.9m tại The Marq,33400,144,4,4,Quận 1
